Fibanachi	eps=	0,1	Func index=	0	
a	b	x1	x2	f1	f2	function_calls	b - a	
2,0479640401898163	2,0541752800318855	2,0503365222829806	2,051802797940507	0,48710446497497617	0,48710146441836183	14	0,006211239842069283	
2,0503365222829806	2,0541752800318855	2,051802797940507	2,0527090043732557	0,48710146441836183	0,48710191111946854	15	0,003838757748904964	
2,0503365222829806	2,0527090043732557	2,0512427287146258	2,051802797940507	0,48710206729570743	0,48710146441836183	16	0,0023724820902750743	
2,0512427287146258	2,0527090043732557	2,051802797940507	2,052148935146271	0,48710146441836183	0,4871014275525342	17	0,0014662756586298897	
2,051802797940507	2,0527090043732557	2,052148935146271	2,0523628671681737	0,4871014275525342	0,4871015330076455	18	0,0009062064327487462	
2,051802797940507	2,0523628671681737	2,0520167299630923	2,052148935146271	0,48710141136181895	0,4871014275525342	19	0,0005600692276668262	
2,051802797940507	2,052148935146271	2,051935003123264	2,0520167299630923	0,4871014200662239	0,48710141136181895	20	0,00034613720576404106	
2,051935003123264	2,052148935146271	2,0520167299630923	2,052067208306021	0,48710141136181895	0,4871014131282579	21	0,00021393202300679093	
2,051935003123264	2,052067208306021	2,0519854814657714	2,0520167299630923	0,4871014130017003	0,48710141136181895	22	0,00013220518275680604	
2,0519854814657714	2,052067208306021	2,0520167299630923	2,0520359598082787	0,48710141136181895	0,4871014113915975	23	8,17268402495408e-05	
2,0519854814657714	2,0520359598082787	2,052004711310536	2,0520167299630923	0,48710141174517657	0,48710141136181895	24	5,047834250726524e-05	
2,052004711310536	2,0520359598082787	2,0520167299630923	2,0520239411553005	0,48710141136181895	0,4871014112802237	25	3,124849774271965e-05	
2,0520167299630923	2,0520359598082787	2,0520239411553005	2,0520287486163338	0,4871014112802237	0,4871014112876683	26	1,922984518643034e-05	
2,0520167299630923	2,0520287486163338	2,052021537424389	2,0520239411553005	0,48710141129505385	0,4871014112802237	27	1,2018653241518962e-05	
2,052021537424389	2,0520287486163338	2,0520239411553005	2,0520263448856855	0,4871014112802237	0,4871014112802237	27	7,211191944911377e-06	
Fibanachi	eps=	1,0000000000000004e-06	Func index=	0	
a	b	x1	x2	f1	f2	function_calls	b - a	
-0,5	0,5	-0,1180339887499891	0,11803398874998894	1,409944608975362	0,8981126960373301	2	1,0	
-0,1180339887499891	0,5	0,11803398874998894	0,2639320225002324	0,8981126960373301	1,0307772130793669	3	0,618033988749989	
-0,1180339887499891	0,2639320225002324	0,02786404500046505	0,11803398874998894	0,9525550868691967	0,8981126960373301	4	0,3819660112502215	
0,02786404500046505	0,2639320225002324	0,11803398874998894	0,1737620787509192	0,8981126960373301	0,9244988747595129	5	0,23606797749976735	
0,02786404500046505	0,1737620787509192	0,08359213500160598	0,11803398874998894	0,9028453802578247	0,8981126960373301	6	0,14589803375045415	
0,08359213500160598	0,1737620787509192	0,11803398874998894	0,13932022500274693	0,8981126960373301	0,9036648153826345	7	0,09016994374931322	
0,08359213500160598	0,13932022500274693	0,10487837125457464	0,11803398874998894	0,8978146846405893	0,8981126960373301	8	0,055728090001140956	
0,08359213500160598	0,11803398874998894	0,09674775249689006	0,10487837125457464	0,8989071096761159	0,8978146846405893	9	0,03444185374838296	
0,09674775249689006	0,11803398874998894	0,10487837125457464	0,10990336999217415	0,8978146846405893	0,8976329856204177	10	0,021286236253098875	
0,10487837125457464	0,11803398874998894	0,10990336999217415	0,1130089900124699	0,8976329856204177	0,897704711747026	11	0,013155617495414301	
0,10487837125457464	0,1130089900124699	0,10798399127495087	0,10990336999217415	0,8976586216926327	0,8976329856204177	12	0,008130618757895267	
0,10798399127495087	0,1130089900124699	0,10990336999217415	0,1110896112953271	0,8976329856204177	0,8976439426744481	13	0,005024998737519035	
0,10798399127495087	0,1110896112953271	0,10917023257818428	0,10990336999217415	0,8976364327596165	0,8976329856204177	14	0,003105620020376232	
0,10917023257818428	0,1110896112953271	0,10990336999217415	0,11035647388141771	0,8976329856204177	0,8976347627442365	15	0,0019193787171428167	
0,10917023257818428	0,11035647388141771	0,10962333646750831	0,10990336999217415	0,8976333788485338	0,8976329856204177	16	0,001186241303233429	
0,10962333646750831	0,11035647388141771	0,10990336999217415	0,11007644035683235	0,8976329856204177	0,8976333125522189	17	0,0007331374139094016	
0,10962333646750831	0,11007644035683235	0,10979640683224699	0,10990336999217415	0,8976330012146068	0,8976329856204177	18	0,00045310388932404133	
0,10979640683224699	0,11007644035683235	0,10990336999217415	0,10996947719698566	0,8976329856204177	0,8976330591308163	19	0,00028003352458536024	
0,10979640683224699	0,10996947719698566	0,10986251403713898	0,10990336999217415	0,8976329719452611	0,8976329856204177	20	0,00017307036473866722	
0,10979640683224699	0,10990336999217415	0,10983726278723244	0,10986251403713898	0,8976329756259083	0,8976329719452611	21	0,00010696315992715644	
0,10983726278723244	0,10990336999217415	0,10986251403713898	0,10987811874221787	0,8976329719452611	0,8976329743046547	22	6,610720494171218e-05	
0,10983726278723244	0,10987811874221787	0,1098528674922616	0,10986251403713898	0,8976329722571826	0,8976329719452611	23	4,0855954985430376e-05	
0,1098528674922616	0,10987811874221787	0,10986251403713898	0,10986847219729075	0,8976329719452611	0,8976329724283822	24	2,525124995626793e-05	
0,1098528674922616	0,10986847219729075	0,10985882565236364	0,10986251403713898	0,8976329719047935	0,8976329719452611	25	1,560470502914857e-05	
0,1098528674922616	0,10986251403713898	0,10985655587706766	0,10985882565236364	0,8976329719781863	0,8976329719047935	26	9,646544877381369e-06	
0,10985655587706766	0,10986251403713898	0,10985882565236364	0,10986024426187371	0,8976329719047935	0,8976329718969543	27	5,958160071317664e-06	
0,10985882565236364	0,10986251403713898	0,10986024426187371	0,10986109542761001	0,8976329718969543	0,897632971906293	28	3,6883847753382826e-06	
0,10985882565236364	0,10986109542761001	0,10985967681808104	0,10986024426187371	0,8976329718965794	0,8976329718969543	29	2,26977524636629e-06	
0,10985882565236364	0,10986024426187371	0,10985939309616767	0,10985967681808104	0,8976329718981473	0,8976329718965794	30	1,4186095100704454e-06	
0,10985939309616767	0,10986024426187371	0,10985967681808104	0,1098599605399717	0,8976329718965794	0,8976329718965794	30	8,511657060422673e-07	
Fibanachi	eps=	1,0000000000000004e-06	Func index=	1	
a	b	x1	x2	f1	f2	function_calls	b - a	
6	9,9	7,4896674438754305	8,410332556124569	6,302862982723904	6,1007772626557095	2	3,9000000000000004	
7,4896674438754305	9,9	8,410332556124569	8,979334887750815	6,1007772626557095	6,307049612823361	3	2,41033255612457	
7,4896674438754305	8,979334887750815	8,058669775501631	8,410332556124569	6,1528095167795955	6,1007772626557095	4	1,4896674438753843	
8,058669775501631	8,979334887750815	8,410332556124569	8,62767210712783	6,1007772626557095	6,114443244114128	5	0,9206651122491838	
8,058669775501631	8,62767210712783	8,276009326504846	8,410332556124569	6,11306396570882	6,1007772626557095	6	0,5690023316261996	
8,276009326504846	8,62767210712783	8,410332556124569	8,493348877508062	6,1007772626557095	6,100122950890739	7	0,3516627806229842	
8,410332556124569	8,62767210712783	8,493348877508062	8,544655785744366	6,100122950890739	6,103076020043854	8	0,21733955100326163	
8,410332556124569	8,544655785744366	8,461639464360902	8,493348877508062	6,0996379654283315	6,100122950890739	9	0,13432322961979715	
8,410332556124569	8,493348877508062	8,442041969271711	8,461639464360902	6,099805165623954	6,0996379654283315	10	0,08301632138349291	
8,442041969271711	8,493348877508062	8,461639464360902	8,473751382418854	6,0996379654283315	6,099709854837182	11	0,051306908236350424	
8,442041969271711	8,473751382418854	8,454153887329644	8,461639464360902	6,099661185688947	6,0996379654283315	12	0,031709413147142484	
8,454153887329644	8,473751382418854	8,461639464360902	8,466265805387579	6,0996379654283315	6,099649281952229	13	0,019597495089209716	
8,454153887329644	8,466265805387579	8,458780228356302	8,461639464360902	6,099640815901269	6,0996379654283315	14	0,012111918057934545	
8,458780228356302	8,466265805387579	8,461639464360902	8,46340656938296	6,0996379654283315	6,09963995440275	15	0,0074855770312769465	
8,458780228356302	8,46340656938296	8,460547333378342	8,461639464360902	6,099638171055991	6,0996379654283315	16	0,004626341026657599	
8,460547333378342	8,46340656938296	8,461639464360902	8,46231443840038	6,0996379654283315	6,099638385885744	17	0,0028592360046175713	
8,460547333378342	8,46231443840038	8,461222307417803	8,461639464360902	6,099637914839702	6,0996379654283315	18	0,0017671050220382511	
8,460547333378342	8,461639464360902	8,460964490321453	8,461222307417803	6,0996379634114675	6,099637914839702	19	0,0010921309825597803	
8,460964490321453	8,461639464360902	8,461222307417803	8,461381647264565	6,099637914839702	6,099637915308811	20	0,0006749740394482728	
8,460964490321453	8,461381647264565	8,461123830168228	8,461222307417803	6,099637926196834	6,099637914839702	21	0,0004171569431115074	
8,461123830168228	8,461381647264565	8,461222307417803	8,461283170015001	6,099637914839702	6,099637912268987	22	0,0002578170963367654	
8,461222307417803	8,461381647264565	8,461283170015001	8,46132078466736	6,099637912268987	6,0996379123796345	23	0,0001593398467623075	
8,461222307417803	8,46132078466736	8,461259922070154	8,461283170015001	6,099637912849769	6,099637912268987	24	9,847724955669435e-05	
8,461259922070154	8,46132078466736	8,461283170015001	8,461297536722505	6,099637912268987	6,099637912158006	25	6,0862597205613156e-05	
8,461283170015001	8,46132078466736	8,461297536722505	8,461306417959861	6,099637912158006	6,09963791218413	26	3,761465235818662e-05	
8,461283170015001	8,461306417959861	8,461292051252363	8,461297536722505	6,099637912178028	6,099637912158006	27	2,3247944859861036e-05	
8,461292051252363	8,461306417959861	8,461297536722505	8,461300932489726	6,099637912158006	6,099637912159449	28	1,4366707498325582e-05	
8,461292051252363	8,461300932489726	8,46129544701959	8,461297536722505	6,099637912162377	6,099637912158006	29	8,881237363311811e-06	
8,46129544701959	8,461300932489726	8,461297536722505	8,461298842786817	6,099637912158006	6,0996379121573066	30	5,485470136790127e-06	
8,461297536722505	8,461300932489726	8,461298842786817	8,46129962642541	6,0996379121573066	6,099637912157642	31	3,3957672211926138e-06	
8,461297536722505	8,46129962642541	8,461298320361093	8,461298842786817	6,0996379121574	6,0996379121573066	32	2,0897029049393723e-06	
8,461298320361093	8,46129962642541	8,461298842786817	8,461299103999684	6,0996379121573066	6,099637912157358	33	1,3060643162532415e-06	
8,461298320361093	8,461299103999684	8,461298581573956	8,461298842786817	6,0996379121573066	6,0996379121573066	33	7,836385904624876e-07	
Fibanachi	eps=	1,0000000000000004e-06	Func index=	2	
a	b	x1	x2	f1	f2	function_calls	b - a	
0	6,283185307179586	2,39996322972864	3,883222077450945	-7,003410273875717	-2,6460919831526537	2	6,283185307179586	
0	3,883222077450945	1,4832588477222763	2,39996322972864	-3,939000891767976	-7,003410273875717	3	3,883222077450945	
1,4832588477222763	3,883222077450945	2,39996322972864	2,966517695444553	-7,003410273875717	-7,060041590783278	4	2,3999632297286686	
2,39996322972864	3,883222077450945	2,966517695444553	3,3166676117350495	-7,060041590783278	-6,052652624407015	5	1,483258847722305	
2,39996322972864	3,3166676117350495	2,750113146019154	2,966517695444553	-7,268503538204722	-7,060041590783278	6	0,9167043820064094	
2,39996322972864	2,966517695444553	2,6163677791540283	2,750113146019154	-7,249944889214895	-7,268503538204722	7	0,566554465715913	
2,6163677791540283	2,966517695444553	2,750113146019154	2,832772328579417	-7,268503538204722	-7,224704981495987	8	0,35014991629052483	
2,6163677791540283	2,832772328579417	2,6990269617142806	2,750113146019154	-7,2741887858729575	-7,268503538204722	9	0,21640454942538856	
2,6163677791540283	2,750113146019154	2,6674539634589083	2,6990269617142806	-7,269739086347212	-7,2741887858729575	10	0,13374536686512561	
2,6674539634589083	2,750113146019154	2,6990269617142806	2,7185401477637887	-7,2741887858729575	-7,273912714253949	11	0,08265918256024563	
2,6674539634589083	2,7185401477637887	2,6869671495084235	2,6990269617142806	-7,273199755572227	-7,2741887858729575	12	0,05108618430488043	
2,6869671495084235	2,7185401477637887	2,6990269617142806	2,7064803355579383	-7,2741887858729575	-7,274357970004894	13	0,03157299825536519	
2,6990269617142806	2,7185401477637887	2,7064803355579383	2,7110867739201265	-7,274357970004894	-7,274293003607387	14	0,019513186049508136	
2,6990269617142806	2,7110867739201265	2,7036334000764644	2,7064803355579383	-7,274333318805157	-7,274357970004894	15	0,012059812205845954	
2,7036334000764644	2,7110867739201265	2,7064803355579383	2,708239838438648	-7,274357970004894	-7,2743484643416965	16	0,007453373843662181	
2,7036334000764644	2,708239838438648	2,7053929029571697	2,7064803355579383	-7,274354391916614	-7,274357970004894	17	0,0046064383621837734	
2,7053929029571697	2,708239838438648	2,7064803355579383	2,707152405837875	-7,274357970004894	-7,274356571333703	18	0,0028469354814784076	
2,7053929029571697	2,707152405837875	2,706064973237102	2,7064803355579383	-7,274357455363206	-7,274357970004894	19	0,0017595028807053659	
2,706064973237102	2,707152405837875	2,7064803355579383	2,7067370435170344	-7,274357970004894	-7,274357761349527	20	0,0010874326007730417	
2,706064973237102	2,7067370435170344	2,7063216811961937	2,7064803355579383	-7,274357897762865	-7,274357970004894	21	0,0006720702799323242	
2,7063216811961937	2,7067370435170344	2,7064803355579383	2,7065783891552857	-7,274357970004894	-7,274357937804108	22	0,00041536232084071756	
2,7063216811961937	2,7065783891552857	2,706419734793537	2,7064803355579383	-7,274357960551934	-7,274357970004894	23	0,0002567079590920507	
2,706419734793537	2,7065783891552857	2,7064803355579383	2,70651778839088	-7,274357970004894	-7,274357964635026	24	0,00015865436174866687	
2,706419734793537	2,70651778839088	2,7064571876264742	2,7064803355579383	-7,274357969040955	-7,274357970004894	25	9,805359734293972e-05	
2,7064571876264742	2,70651778839088	2,7064803355579383	2,706494640459412	-7,274357970004894	-7,274357968964876	26	6,060076440572715e-05	
2,7064571876264742	2,706494640459412	2,7064714925279434	2,7064803355579383	-7,274357970022857	-7,274357970004894	27	3,7452832937656666e-05	
2,7064571876264742	2,7064803355579383	2,706466030656472	2,7064714925279434	-7,27435796979541	-7,274357970022857	28	2,314793146407368e-05	
2,706466030656472	2,7064803355579383	2,7064714925279434	2,7064748736864694	-7,274357970022857	-7,274357970072371	29	1,430490146647756e-05	
2,7064714925279434	2,7064803355579383	2,7064748736864694	2,706476954399411	-7,274357970072371	-7,274357970068145	30	8,843029994931584e-06	
2,7064714925279434	2,706476954399411	2,7064735732408836	2,7064748736864694	-7,274357970061589	-7,274357970072371	31	5,461871467549173e-06	
2,7064735732408836	2,706476954399411	2,7064748736864694	2,7064756539538233	-7,274357970072371	-7,2743579700738845	32	3,3811585273824107e-06	
2,7064748736864694	2,706476954399411	2,7064756539538233	2,706476174132058	-7,2743579700738845	-7,2743579700728285	33	2,08071294149903e-06	
2,7064748736864694	2,706476174132058	2,706475393864705	2,7064756539538233	-7,274357970073793	-7,2743579700738845	34	1,300445588547916e-06	
2,706475393864705	2,706476174132058	2,7064756539538233	2,70647591404294	-7,2743579700738845	-7,2743579700738845	34	7,802673529511139e-07	
Fibanachi	eps=	1,0000000000000004e-06	Func index=	3	
a	b	x1	x2	f1	f2	function_calls	b - a	
0	1	0,3819660112500109	0,6180339887499889	5,474420455805433	7,838582482369555	2	1	
0	0,6180339887499889	0,23606797749976738	0,3819660112500109	5,148684933139065	5,474420455805433	3	0,6180339887499889	
0	0,3819660112500109	0,1458980337503737	0,23606797749976738	5,283735167095056	5,148684933139065	4	0,3819660112500109	
0,1458980337503737	0,3819660112500109	0,23606797749976738	0,2917960675007474	5,148684933139065	5,18926044428855	5	0,2360679774996372	
0,1458980337503737	0,2917960675007474	0,2016261237514839	0,23606797749976738	5,17174719214896	5,148684933139065	6	0,1458980337503737	
0,2016261237514839	0,2917960675007474	0,23606797749976738	0,2573542137525941	5,148684933139065	5,152599848067657	7	0,09016994374926349	
0,2016261237514839	0,2573542137525941	0,2229123600044408	0,23606797749976738	5,153250799592592	5,148684933139065	8	0,0557280900011102	
0,2229123600044408	0,2573542137525941	0,23606797749976738	0,24419859625739773	5,148684933139065	5,148519594197079	9	0,034441853748153284	
0,23606797749976738	0,2573542137525941	0,24419859625739773	0,24922359499488325	5,148519594197079	5,149440897601259	10	0,021286236252826718	
0,23606797749976738	0,24922359499488325	0,24109297623717243	0,24419859625739773	5,148341796937913	5,148519594197079	11	0,013155617495115873	
0,23606797749976738	0,24419859625739773	0,2391735975200424	0,24109297623717243	5,148380981665609	5,148341796937913	12	0,008130618757630353	
0,2391735975200424	0,24419859625739773	0,24109297623717243	0,24227921754031745	5,148341796937913	5,148374482286719	13	0,0050249987373553184	
0,2391735975200424	0,24227921754031745	0,2403598388232372	0,24109297623717243	5,148343339822831	5,148341796937913	14	0,003105620020275035	
0,2403598388232372	0,24227921754031745	0,24109297623717243	0,24154608012643194	5,148341796937913	5,148349146640799	15	0,0019193787170802556	
0,2403598388232372	0,24154608012643194	0,24081294271254644	0,24109297623717243	5,148340426613885	5,148341796937913	16	0,0011862413031947516	
0,2403598388232372	0,24109297623717243	0,24063987234783243	0,24081294271254644	5,148340790952817	5,148340426613885	17	0,000733137413935242	
0,24063987234783243	0,24109297623717243	0,24081294271254644	0,24091990587242768	5,148340426613885	5,148340664067698	18	0,0004531038893400008	
0,24063987234783243	0,24091990587242768	0,2407468355076829	0,24081294271254644	5,1483404565738144	5,148340426613885	19	0,0002800335245952412	
0,2407468355076829	0,24091990587242768	0,24081294271254644	0,24085379866753334	5,148340426613885	5,148340475594559	20	0,00017307036474478732	
0,2407468355076829	0,24085379866753334	0,24078769146263904	0,24081294271254644	5,148340422123928	5,148340426613885	21	0,0001069631598504539	
0,2407468355076829	0,24081294271254644	0,2407720867576093	0,24078769146263904	5,1483404291960975	5,148340422123928	22	6,610720486355248e-05	
0,2407720867576093	0,24081294271254644	0,24078769146263904	0,24079733800753572	5,148340422123928	5,14834042151422	23	4,0855954937135674e-05	
0,24078769146263904	0,24081294271254644	0,24079733800753572	0,240803296167638	5,14834042151422	5,148340422573643	24	2,525124990740424e-05	
0,24078769146263904	0,240803296167638	0,24079364962272953	0,24079733800753572	5,148340421407925	5,14834042151422	25	1,5604704998950503e-05	
0,24078769146263904	0,24079733800753572	0,24079137984745247	0,24079364962272953	5,148340421551385	5,148340421407925	26	9,646544896685372e-06	
0,24079137984745247	0,24079733800753572	0,24079364962272953	0,2407950682322659	5,148340421407925	5,148340421399075	27	5,958160083252562e-06	
0,24079364962272953	0,24079733800753572	0,2407950682322659	0,24079591939799488	5,148340421399075	5,148340421423605	28	3,688384806188605e-06	
0,24079364962272953	0,24079591939799488	0,24079450078845405	0,2407950682322659	5,148340421395155	5,148340421399075	29	2,269775265351104e-06	
0,24079364962272953	0,2407950682322659	0,24079421706654408	0,24079450078845405	5,1483404213969255	5,148340421395155	30	1,4186095363688533e-06	
0,24079421706654408	0,2407950682322659	0,24079450078845405	0,24079478451035863	5,148340421395155	5,148340421395155	30	8,51165721821312e-07	
Fibanachi	eps=	1,0000000000000004e-06	Func index=	4	
a	b	x1	x2	f1	f2	function_calls	b - a	
0,5	2,5	1,2639320225002821	1,7360679774997176	1,1588581511131348	0,5943400436651621	2	2,0	
1,2639320225002821	2,5	1,7360679774997176	2,0278640450004035	0,5943400436651621	0,4877263983998141	3	1,2360679774997179	
1,7360679774997176	2,5	2,0278640450004035	2,2082039324994134	0,4877263983998141	0,5131660315853296	4	0,7639320225002824	
1,7360679774997176	2,2082039324994134	1,916407864998827	2,0278640450004035	0,5068161323578089	0,4877263983998141	5	0,47213595499969574	
1,916407864998827	2,2082039324994134	2,0278640450004035	2,0967477524979365	0,4877263983998141	0,48924108637748703	6	0,2917960675005864	
1,916407864998827	2,0967477524979365	1,9852915724964595	2,0278640450004035	0,4918713976303649	0,4877263983998141	7	0,18033988749910956	
1,9852915724964595	2,0967477524979365	2,0278640450004035	2,054175279994092	0,4877263983998141	0,4871063570813939	8	0,11145618000147706	
2,0278640450004035	2,0967477524979365	2,054175279994092	2,0704365175041866	0,4871063570813939	0,4874641323812648	9	0,06888370749753303	
2,0278640450004035	2,0704365175041866	2,044125282510436	2,054175279994092	0,48716822044280494	0,4871063570813939	10	0,04257247250378304	
2,044125282510436	2,0704365175041866	2,054175279994092	2,060386520020469	0,4871063570813939	0,487176223947902	11	0,026311234993750432	
2,044125282510436	2,060386520020469	2,050336522536752	2,054175279994092	0,4871044649740587	0,4871063570813939	12	0,016261237510033055	
2,044125282510436	2,054175279994092	2,0479640399678147	2,050336522536752	0,48711906828474505	0,4871044649740587	13	0,010049997483656092	
2,0479640399678147	2,054175279994092	2,050336522536752	2,0518027974251933	0,4871044649740587	0,48710146441860763	14	0,006211240026277487	
2,050336522536752	2,054175279994092	2,0518027974251933	2,052709005105627	0,48710146441860763	0,4871019111205399	15	0,0038387574573404137	
2,050336522536752	2,052709005105627	2,0512427302171616	2,0518027974251933	0,4871020672931894	0,48710146441860763	16	0,002372482568875345	
2,0512427302171616	2,052709005105627	2,0518027974251933	2,052148937897572	0,48710146441860763	0,48710142755326064	17	0,001466274888465513	
2,0518027974251933	2,052709005105627	2,052148937897572	2,0523628646332632	0,48710142755326064	0,48710153300581555	18	0,0009062076804338126	
2,0518027974251933	2,0523628646332632	2,0520167241608993	2,052148937897572	0,4871014113619293	0,48710142755326064	19	0,0005600672080698921	
2,0518027974251933	2,052148937897572	2,0519350111618566	2,0520167241608993	0,48710142006466467	0,4871014113619293	20	0,0003461404723785755	
2,0519350111618566	2,052148937897572	2,0520167241608993	2,05206722489852	0,4871014113619293	0,48710141312973526	21	0,0002139267357152974	
2,0519350111618566	2,05206722489852	2,051985511899468	2,0520167241608993	0,48710141299908627	0,4871014113619293	22	0,00013221373666327807	
2,051985511899468	2,05206722489852	2,0520167241608993	2,0520360126370796	0,4871014113619293	0,48710141139276963	23	8,171299905201934e-05	
2,051985511899468	2,0520360126370796	2,052004800375639	2,0520167241608993	0,4871014117411985	0,4871014113619293	24	5,050073761170282e-05	
2,052004800375639	2,0520360126370796	2,0520167241608993	2,05202408885181	0,4871014113619293	0,48710141127971585	25	3,1212261440760614e-05	
2,0520167241608993	2,0520360126370796	2,05202408885181	2,0520286479461745	0,48710141127971585	0,48710141128700535	26	1,9288476180268077e-05	
2,0520167241608993	2,0520286479461745	2,0520212832552693	2,05202408885181	0,4871014112973449	0,48710141127971585	27	1,192378527514748e-05	
2,0520212832552693	2,0520286479461745	2,05202408885181	2,0520258423496394	0,48710141127971585	0,487101411277254	28	7,364690905120597e-06	
2,05202408885181	2,0520286479461745	2,0520258423496394	2,052026894448342	0,487101411277254	0,48710141127893614	29	4,559094364253724e-06	
2,05202408885181	2,052026894448342	2,0520251409505095	2,0520258423496394	0,4871014112774489	0,487101411277254	30	2,8055965319850884e-06	
2,0520251409505095	2,052026894448342	2,0520258423496394	2,052026193049209	0,487101411277254	0,48710141127755147	31	1,7534978327127249e-06	
2,0520251409505095	2,052026193049209	2,052025491650076	2,0520258423496394	0,4871014112772198	0,487101411277254	32	1,0520986997164528e-06	
2,0520251409505095	2,0520258423496394	2,0520254916500744	2,052025491650076	0,4871014112772198	0,4871014112772198	32	7,013991298876476e-07	
Fibanachi	eps=	1,0000000000000004e-07	Func index=	0	
a	b	x1	x2	f1	f2	function_calls	b - a	
-0,5	0,5	-0,11803398874989401	0,11803398874989424	1,4099446089748742	0,898112696037319	2	1,0	
-0,11803398874989401	0,5	0,11803398874989424	0,26393202250021025	0,898112696037319	1,0307772130793342	3	0,618033988749894	
-0,11803398874989401	0,26393202250021025	0,027864045000420307	0,11803398874989424	0,9525550868692599	0,898112696037319	4	0,38196601125010426	
0,027864045000420307	0,26393202250021025	0,11803398874989424	0,17376207875073468	0,898112696037319	0,9244988747593659	5	0,23606797749978994	
0,027864045000420307	0,17376207875073468	0,0835921350012591	0,11803398874989424	0,902845380257965	0,898112696037319	6	0,14589803375031438	
0,0835921350012591	0,17376207875073468	0,11803398874989424	0,1393202250020979	0,898112696037319	0,903664815382375	7	0,09016994374947558	
0,0835921350012591	0,1393202250020979	0,10487837125346111	0,11803398874989424	0,8978146846406709	0,898112696037319	8	0,055728090000838795	
0,0835921350012591	0,11803398874989424	0,09674775249769324	0,10487837125346111	0,8989071096759583	0,8978146846406709	9	0,034441853748635134	
0,09674775249769324	0,11803398874989424	0,10487837125346111	0,10990336999412739	0,8978146846406709	0,8976329856204189	10	0,021286236252200996	
0,10487837125346111	0,11803398874989424	0,10990336999412739	0,11300899000922733	0,8976329856204189	0,8977047117468786	11	0,013155617496433125	
0,10487837125346111	0,11300899000922733	0,10798399126856043	0,10990336999412739	0,8976586216928076	0,8976329856204189	12	0,00813061875576622	
0,10798399126856043	0,11300899000922733	0,10990336999412739	0,11108961128365974	0,8976329856204189	0,8976439426742402	13	0,0050249987406669056	
0,10798399126856043	0,11108961128365974	0,10917023255809215	0,10990336999412739	0,8976364327598182	0,8976329856204189	14	0,003105620015099314	
0,10917023255809215	0,11108961128365974	0,10990336999412739	0,11035647384762388	0,8976329856204189	0,8976347627439929	15	0,0019193787255675915	
0,10917023255809215	0,11035647384762388	0,10962333641158802	0,10990336999412739	0,8976333788487262	0,8976329856204189	16	0,0011862412895317365	
0,10962333641158802	0,11035647384762388	0,10990336999412739	0,11007644026508388	0,8976329856204189	0,8976333125519304	17	0,0007331374360358689	
0,10962333641158802	0,11007644026508388	0,1097964066825439	0,10990336999412739	0,8976330012147449	0,8976329856204189	18	0,00045310385349586757	
0,1097964066825439	0,11007644026508388	0,10990336999412739	0,10996947695349978	0,8976329856204189	0,8976330591304286	19	0,00028003358253998745	
0,1097964066825439	0,10996947695349978	0,10986251364191565	0,10990336999412739	0,8976329719452463	0,8976329856204189	20	0,00017307027095588012	
0,1097964066825439	0,10990336999412739	0,10983726303475601	0,10986251364191565	0,8976329756258268	0,8976329719452463	21	0,0001069633115834967	
0,10983726303475601	0,10990336999412739	0,10986251364191565	0,10987811938696812	0,8976329719452463	0,8976329743048254	22	6,610695937138422e-05	
0,10983726303475601	0,10987811938696812	0,10985286877980885	0,10986251364191565	0,8976329722570506	0,8976329719452463	23	4,085635221211248e-05	
0,10985286877980885	0,10987811938696812	0,10986251364191565	0,10986847452486169	0,8976329719452463	0,8976329724286719	24	2,5250607159271743e-05	
0,10985286877980885	0,10986847452486169	0,10985882966275526	0,10986251364191565	0,8976329719047301	0,8976329719452463	25	1,5605745052840736e-05	
0,10985286877980885	0,10986251364191565	0,10985655275896901	0,10985882966275526	0,8976329719783386	0,8976329719047301	26	9,644862106805707e-06	
0,10985655275896901	0,10986251364191565	0,10985882966275526	0,10986023673812917	0,8976329719047301	0,8976329718969187	27	5,9608829466456514e-06	
0,10985882966275526	0,10986251364191565	0,10986023673812917	0,1098611065665419	0,8976329718969187	0,897632971906485	28	3,683979160395978e-06	
0,10985882966275526	0,1098611065665419	0,10985969949116813	0,10986023673812917	0,8976329718965046	0,8976329718969187	29	2,2769037866382513e-06	
0,10985882966275526	0,10986023673812917	0,1098593669097162	0,10985969949116813	0,8976329718983509	0,8976329718965046	30	1,4070753739103825e-06	
0,1098593669097162	0,10986023673812917	0,10985969949116813	0,10985990415667715	0,8976329718965046	0,8976329718961676	31	8,698284129637912e-07	
0,10985969949116813	0,10986023673812917	0,10985990415667715	0,1098600320726202	0,8976329718961676	0,8976329718962662	32	5,372469610437358e-07	
0,10985969949116813	0,1098600320726202	0,10985982740711123	0,10985990415667715	0,8976329718962226	0,8976329718961676	33	3,3258145207271106e-07	
0,10985982740711123	0,1098600320726202	0,10985990415667715	0,10985995532305433	0,8976329718961676	0,8976329718961785	34	2,0466550897102476e-07	
0,10985982740711123	0,10985995532305433	0,10985987857348847	0,10985990415667715	0,8976329718961764	0,8976329718961676	35	1,279159431016863e-07	
0,10985987857348847	0,10985995532305433	0,10985990415667715	0,1098599297398657	0,8976329718961676	0,8976329718961676	35	7,674956585546067e-08	
Fibanachi	eps=	1,0000000000000004e-07	Func index=	1	
a	b	x1	x2	f1	f2	function_calls	b - a	
